thumb href,tagItemTitle href,speakerName,genericItemIntroText,specialty_codes href,specialty_codes,specialty_codes href (2),specialty_codes (2),genericItemIntroText (2),specialty_codes href (3),specialty_codes (3),specialty_codes href (4),specialty_codes (4),specialty_codes href (5),specialty_codes (5),specialty_codes href (6),specialty_codes (6),specialty_codes href (7),specialty_codes (7),specialty_codes href (8),specialty_codes (8),specialty_codes href (9),specialty_codes (9),genericItemIntroText (3),genericItemIntroText (4),priceRange
https://www.ovations.com.au/speakers/david-lennie,https://www.ovations.com.au/speakers/david-lennie,David Lennie,"David Lennie is a master of communication and a comedy specialist. His ability to research, write and perform for any audience is the culmination of 20 years of study, creative development and application in fields as diverse as sales, training and theatrical production. ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Characterisation%20/%20Hoax%20/%20Impersonations,CHARACTERISATION / HOAX / IMPERSONATIONS,https://www.ovations.com.au/speakers/comedy,COMEDY,,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/patrick-lindsay,https://www.ovations.com.au/speakers/patrick-lindsay,Patrick Lindsay,"Journalist, documentary maker and author of 'The Spirit of Kokoda ... Then & Now'. Patrick Lindsay has had leading roles on nine of the top rating shows screened on the Nine Network, including Today, Sunday, Wide World of Sports, Money and A Current Affair, Summer Edition. Patrick sets any audience at ease with wit, charm and a commanding use of language. A consummate professional, Patrick is at ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Adventurer,ADVENTURER,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Current%20Affairs,CURRENT AFFAIRS,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/wendy-little,https://www.ovations.com.au/speakers/wendy-little,Wendy Little,"Wendy Little is a comedian, writer, actor and composer. Her penchant for funny songs, most likely stems from her parents. They performed in Gilbert and Sullivan productions and left six-month old Wendy backstage in a bassinet. She was either destined to be a musical comic or the very model of a modern major general. Wendy has produced, performed and written shows for eleven Melbourne Internatio ...",https://www.ovations.com.au/speakers/comedy,COMEDY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/lizzy-lovette,https://www.ovations.com.au/speakers/lizzy-lovette,Lizzy Lovette,"Warm, engaging and passionate, Lizzy Lovette is a one of Australia's most talented and versatile personalities. She has the ability to jump from TV to radio hosting without even stopping for breath, and she makes it look so easy! Lizzy Lovette is a popular and versatile media performer and journalist with over 12 years experience hosting TV and radio shows across Australia. Lizzy is in her elemen ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speaker-filter-search-results/speakers/Presentation%20Skills,PRESENTATION SKILLS,,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/charlie-lynn,https://www.ovations.com.au/speakers/charlie-lynn,Charlie Lynn,"Charlie Lynn served in the Australian Army for 21 years. This included tours of duty in Vietnam, Singapore, Malaysia and as an Exchange Officer with the United States Army. More recently he has led adventure treks across the Kokoda Track in Papua New Guinea. He has led celebrity groups, corporate leadership groups and professional sporting teams such as the Sydney Swans. A very passionate Austra ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Adventurer,ADVENTURER,https://www.ovations.com.au/speaker-filter-search-results/speakers/Current%20Affairs,CURRENT AFFAIRS,,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speaker-filter-search-results/speakers/Management,MANAGEMENT,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/sport,SPORT,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,,,3500-5000
https://www.ovations.com.au/speakers/hugh-macfarlane,https://www.ovations.com.au/speakers/hugh-macfarlane,Hugh Macfarlane,"Hugh Macfarlane is an experienced and entertaining public speaker on a range of sales and marketing topics, from ecommerce and business-to-business marketing. His favourite topic and passion is the sales funnel - Macfarlane is ""the funnel guy."" He has delivered over 50 conference addresses, seminars, and keynote presentations on these topics to thousands of people since 1996, normally voted #1 or ...",https://www.ovations.com.au/speakers/marketing,MARKETING,https://www.ovations.com.au/speakers/sales,SALES,,,,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/donald-mackee,https://www.ovations.com.au/speakers/donald-mackee,Donald Mackee,"As a successful MC Comedian, Actor, Writer and Entertainment Producer with over 20 years full time professional experience, and having done live performances to over one million people, Donald is able to guarantee results with impact, using high-energy performances which over flow with entertainment and laughter. ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Characterisation%20/%20Hoax%20/%20Impersonations,CHARACTERISATION / HOAX / IMPERSONATIONS,https://www.ovations.com.au/speakers/comedy,COMEDY,,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/john-maguire,https://www.ovations.com.au/speakers/john-maguire,John Maguire,"During the time John was Managing Director of Driza-Bone, their sales more than tripled to over $16 million per annum. Often speaking in the corporate market on topics such as Training, Enterprise Bargaining, Marketing, Export Marketing and Advertising. Never lost for words, and renowned for his ability to hold an audience spellbound, John is a witty, entertaining and learned business speaker, who ...",https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speaker-filter-search-results/speakers/Management,MANAGEMENT,,https://www.ovations.com.au/speakers/marketing,MARKETING,https://www.ovations.com.au/speakers/retail,RETAIL,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/ryan-maloney,https://www.ovations.com.au/speakers/ryan-maloney,Ryan Maloney,"Ryan Moloney has been involved in the entertainment industry for 17 years, starting off in amateur theatre and now starring in an international television show, seen in over 57 countries and watched by 120 million people each night. Ryan's career has consisted of musicals, dramas, comedies, music video clips, radio, film and television. ...",https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/brad-manuel,https://www.ovations.com.au/speakers/brad-manuel,Brad Manuel,"Brad Manuel is one of the funniest and most creative entertainers you are likely to see, a world class comedian and magician rolled into one... A double whammy of interactive verbal and visual comedy! Brad's shows feature his original ""Mess With Your Head"" magic, blended with a style of Interactive Comedy you have to see to believe, which together deliver a truly unique experience that has been ...",https://www.ovations.com.au/speakers/entertainment,ENTERTAINMENT,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/paul-martell,https://www.ovations.com.au/speakers/paul-martell,Paul Martell,"Paul Martell is a multi talented performer, who adds impact to any occasion with fast pace Irish wit and an abundant array of Hollywood impressions. Whether he is ""Master of Ceremonies"" at a three-day conference, ""Compering"" an awards presentation, creating a ""Hoax Character"" at a seminar or performing his Cabaret Show with his wife Jane Scali at a Gala dinner, Martell stands alone as the consumm ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Characterisation%20/%20Hoax%20/%20Impersonations,CHARACTERISATION / HOAX / IMPERSONATIONS,https://www.ovations.com.au/speakers/comedy,COMEDY,,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/paul-martin,https://www.ovations.com.au/speakers/paul-martin,Paul Martin,"Paul Martin's life changed for the better in 1992 when car accident claimed his left leg. His new-found form led to a lifestyle many people only dream about; that of a professional athlete. From the Ironman Triathlon to the Paralympic Games to critically acclaimed author, Paul Martin finds the beauty in adversity and he's here today to convince us all that we can too. ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Olympics,OLYMPICS,https://www.ovations.com.au/speakers/sales,SALES,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/chris-masters,https://www.ovations.com.au/speakers/chris-masters,Chris Masters,"Chris Masters retains the record of the longest serving reporter on Australia's longest running public affairs television program, Four Corners. Between 1983 and 2008 he made over 100 reports for the national broadcasters flagship program, many of them well remembered and some of them nation shaping. The Big League in 1983 triggered the Street Royal Commission and reforms to judicial accountabilit ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speaker-filter-search-results/speakers/Current%20Affairs,CURRENT AFFAIRS,,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/facilitation,FACILITATION / MODERATOR,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/debbie-mayo-smith,https://www.ovations.com.au/speakers/debbie-mayo-smith,Debbie Mayo-Smith,"After earning a Double Honours Bachelor of Science Degree (in Economics and Geography) from Southern Connecticut University, Debbie worked as a Market Analyst on Wall Street in Manhattan NYC. Three days after getting married in 1985, her husband whisked her off to Wellington New Zealand.

There she joined Tower Trust Services (the mutual fund arm of Tower Corporation) as their first M ...",https://www.ovations.com.au/speakers/future-trends,FUTURE / TRENDS,https://www.ovations.com.au/speakers/marketing,MARKETING,,,,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/blair-mcdonough,https://www.ovations.com.au/speakers/blair-mcdonough,Blair McDonough,"He has appeared as a guest on Nine's Big Questions, Singing Bee Celebrity Wheel of Fortune and appears regularly on 20-1. Blair has also appeared in Australian Television Drama, including a recurring role on the UK production of Heartbeat and a guest role on City Homicide and he featured in the 2009 series of Sea Patrol. ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,,,,,,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/georgina-mcencroe,https://www.ovations.com.au/speakers/georgina-mcencroe,Georgina McEncroe,"Friends describe George McEncroe as Ã¢Â€Â˜Geraldine Doogue meets Roseanne Barr'! She is a versatile performer and is in demand as a corporate MC, facilitator and for stand up performances. As a mother of four kids under the age of ten she has plenty of real life experiences to share with her audiences. Her direct manner, quick humour, warmth and approachability have made her an audience favourite. ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/comedy,COMEDY,,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/sue-maree-mcenearney,https://www.ovations.com.au/speakers/sue-maree-mcenearney,Sue-Maree McEnearney,"Sue-Maree is an expert in human behaviour, a Chartered Accountant, and was awarded Speaker of the Year 2002. She addresses the personal and inter-personal issues that create stress, jeopardize our health, cause frustration in our relationships, dissatisfaction with our lives and disruption in our business. Focusing on our 'H-Spot' (that being the happy spot for those not in the know!), Sue-Maree d ...",https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,https://www.ovations.com.au/speakers/sales,SALES,,,,,,,,,,,,,,,3500-5000
